Date,S&P 500,Nasdaq 100,FTSE 250,MSCI EM,Gold
2004-12-20,0.40069999154049124,0.1508531414544761,0.16087914827243696,0.14070247137781625,0.14686524735477954
2004-12-21,0.4043933828088519,0.15305332170841987,0.15859778913125638,0.13960685975025597,0.14434864660121594
2004-12-22,0.4028080693501032,0.1541599830623925,0.15926424367485006,0.13949070613251022,0.14427699778014397
2004-12-23,0.4023322006053733,0.15387584684188063,0.1596313903568521,0.1401593869062779,0.1440011752896161
2004-12-24,0.40238090772636076,0.1538776978035085,0.1595031768626258,0.14019163687651467,0.14404658073099036
2004-12-27,0.4013524490088616,0.15302166666427375,0.16049517216253487,0.14095701632921917,0.14417369583511064
2004-12-28,0.40270960096027975,0.1560458849541347,0.15878371337990374,0.1401772622747957,0.14228353843088606
2004-12-29,0.4025468930225646,0.15620780235573506,0.15946359654666578,0.14092926337247047,0.14085244470256408
2004-12-30,0.40260191990696015,0.15584301208192355,0.16009636952487005,0.14058262566811158,0.14087607281813463
2004-12-31,0.4016498012746493,0.15511560538862287,0.16048263930231907,0.14180267343867115,0.1409492805957376
2005-01-03,0.39999999999999997,0.15,0.15999999999999998,0.14,0.15
2005-01-04,0.3970986672029021,0.14739248999495475,0.16315507914204733,0.14040274304674039,0.1519510206133554
2005-01-05,0.39773543908855935,0.14762884282496275,0.1618131473697477,0.14062788739202634,0.15219468332470384
2005-01-06,0.3976909838231894,0.1476123422098828,0.16190683230526332,0.14061216928034195,0.1521776723813225
2005-01-07,0.3972962461205838,0.14746582604730857,0.16273870173414717,0.14047260130692069,0.15202662479103973
2005-01-10,0.3973652147385284,0.14749142536850995,0.16259335740944303,0.14049698663969395,0.15205301584382466
2005-01-11,0.3974156970610178,0.14751016306729106,0.16248697106605406,0.1405148357465741,0.15207233305906293
2005-01-12,0.3972015744502449,0.14743068643497612,0.162938212619012,0.14043912810919368,0.1519903983865733
2005-01-13,0.3967978805635576,0.14728084597448377,0.16378895629195175,0.1402963934849721,0.1518359236850348
2005-01-14,0.39610814975590614,0.14702483619766418,0.16417619796078342,0.14111882000558018,0.15157199608006613
2005-01-17,0.3958842031847111,0.1469417131718762,0.16466172870701112,0.1410260526973539,0.15148630223904763
2005-01-18,0.3958664089776036,0.14711776080296038,0.1644175897398021,0.14093044583740677,0.15166779464222718
2005-01-19,0.39131477687902555,0.14839409755817995,0.16657594702853867,0.14073157280417348,0.1529836057300824
2005-01-20,0.3912977583371485,0.14838764379943428,0.16661219319910225,0.1407254522937642,0.15297695237055078
2005-01-21,0.39122694047713336,0.14836078830342728,0.1665503882921619,0.14069998351667878,0.15316189941059868
2005-01-24,0.39138198024421755,0.14841958236815844,0.16612655342053345,0.1407557416724095,0.153316142294681
2005-01-25,0.3917922089679067,0.14857514899850605,0.16694597210922374,0.14074459706152165,0.15194207286284192
2005-01-26,0.3908648941300052,0.14822349335794935,0.16680970004925086,0.14245081084647415,0.15165110161632042
2005-01-27,0.39095595974427055,0.14825802719220746,0.16675532379715713,0.1426073218514677,0.15142336741489715
2005-01-28,0.3908308102531886,0.14821056809562774,0.16667194758489565,0.14267763979022183,0.15160903427606617
2005-01-31,0.38935271296164453,0.14818813617215804,0.1680352692457784,0.14452109461656978,0.14990278700384924
2005-02-01,0.3917204774132851,0.14709452171771012,0.16815664485919374,0.14466925916433876,0.1483590968454723
2005-02-02,0.3942319499061669,0.14307671838257738,0.16894269612475574,0.14515199090449865,0.14859664468200137
2005-02-03,0.3951367822394222,0.13990707305156044,0.17049465937310732,0.14616079800757625,0.14830068732833382
2005-02-04,0.39804038033726696,0.14072112127783787,0.1687243465863086,0.14632065550654502,0.14619349629204156
2005-02-07,0.3976743093837785,0.1393829390803546,0.16954807986113993,0.14698498723420747,0.14640968444051955
2005-02-08,0.3970314712961272,0.1399994383553928,0.16999764058522288,0.14690738424602495,0.14606406551723217
2005-02-09,0.39481569113551557,0.1374284979360894,0.17176527151380336,0.14817429747010674,0.14781624194448498
2005-02-10,0.39651926789312864,0.13689857074078593,0.1710326413539949,0.14830326062355528,0.14724625938853528
2005-02-11,0.398277197810061,0.13774482930671905,0.17002504326363588,0.14837409421777184,0.1455788354018122
2005-02-14,0.3966994231098232,0.13905951660591248,0.16915020747374945,0.1486553694586573,0.14643548335185758
2005-02-15,0.39716358136455293,0.1407444722783322,0.1681033556512469,0.14822226897341492,0.14576632173245302
2005-02-16,0.3986061083141601,0.13984786834635493,0.16722349847797374,0.1482678960336916,0.14605462882781958
2005-02-17,0.3970801063166949,0.13517203230159036,0.16931247162251853,0.14984827318154223,0.14858711657765408
2005-02-18,0.3971026239064493,0.13393689826184133,0.16897692459786418,0.15150761482447767,0.14847593840936749
2005-02-21,0.3976487768466254,0.13410432976668454,0.16781318134131393,0.15173496891470042,0.14869874313067566
2005-02-22,0.3941849008973443,0.13157966985655684,0.16804884172125686,0.1529054717476548,0.15328111577718714
2005-02-23,0.39191323568657943,0.13204120548312737,0.1686382984932857,0.15413401657647213,0.1532732437605354
2005-02-24,0.39429375770411645,0.13208099789999184,0.16706430439298248,0.1550488577432985,0.1515120822596108
2005-02-25,0.39649547198175966,0.13274316181530635,0.16467632306491195,0.15590505236158259,0.15017999077643954
2005-02-28,0.39501555122578164,0.1297686513453139,0.16642902931827136,0.15709840778891934,0.1516883603217137
2005-03-01,0.3960505271323828,0.13278194967847068,0.16562892425921527,0.15620623529043973,0.1493323636394916
2005-03-02,0.3972695556187497,0.13273025822855583,0.1657943327558076,0.1542085666083569,0.14999728678852994
2005-03-03,0.3989178118921383,0.12966937129977207,0.16664877184884525,0.15519640455824257,0.14956764040100184
2005-03-04,0.40089876815091574,0.13004013424983807,0.16529500419158738,0.15486818351911041,0.14889790988854842
2005-03-07,0.3992245561133943,0.1350659685314454,0.16342846074682665,0.1544498317258882,0.1478311828824454
2005-03-08,0.3986231344290261,0.13177585254408553,0.16407642923194485,0.15454580082650524,0.15097878296843828
2005-03-09,0.3948655871707058,0.13148648094260207,0.1655981906637784,0.15539861051639484,0.15265113070651892
2005-03-10,0.396025400258508,0.13198945900480397,0.1649990819366053,0.15380908032873405,0.15317697847134867
2005-03-11,0.39387682955212555,0.12932710733607586,0.16746443889158086,0.1538139590609604,0.15551766515925736
2005-03-14,0.39776554325761254,0.1276190594050856,0.16704648952067513,0.15364111389215002,0.15392779392447667
2005-03-15,0.39552282433398783,0.12500344644804282,0.16880208876631722,0.15514656353188996,0.15552507691976217
2005-03-16,0.3909084915869158,0.12606643323986905,0.168838721681013,0.15646587713897658,0.15772047635322547
2005-03-17,0.3916944613578075,0.1263199053638652,0.1689321373551269,0.15678047109703583,0.1562730248261645
2005-03-18,0.3913515251248605,0.12620930979317083,0.1694273502968142,0.15664320669975204,0.1563686080854025
2005-03-21,0.39192015159130233,0.12639268956621977,0.1697865018163609,0.15687080635734732,0.15502985066876965
2005-03-22,0.39219006616563695,0.12647973594254094,0.16921473554698382,0.15697884294784045,0.15513661939699788
2005-03-23,0.39285483443480934,0.12669412106445374,0.1678065415870911,0.15724492453104671,0.1553995783825991
2005-03-24,0.39285483443480934,0.1266941210644537,0.1678065415870911,0.15724492453104671,0.1553995783825991
2005-03-28,0.39285483443480934,0.12669412106445374,0.1678065415870911,0.1572449245310467,0.1553995783825991
2005-03-29,0.39285483443480934,0.12669412106445374,0.16780654158709113,0.15724492453104671,0.1553995783825991
2005-03-30,0.391659987321956,0.1293502345104934,0.1672961669037257,0.15676667244498785,0.15492693881883707
2005-03-31,0.3931857473808529,0.12595851036079142,0.16794788987194006,0.15737737646154623,0.15553047592486938
2005-04-01,0.3933939967988127,0.12602522383309922,0.16750719646227138,0.15746073082336245,0.15561285208245426
2005-04-04,0.3940540657168406,0.12623667935559485,0.16611037132368603,0.15772493143412977,0.15587395216974873
2005-04-05,0.3925425222843953,0.12510935032814058,0.16633253896840938,0.15894041599482,0.15707517242423477
2005-04-06,0.3931872205210755,0.12395546966023152,0.16712996398895782,0.15906755336192574,0.15665979246780942
2005-04-07,0.39329878496528903,0.1272385321816792,0.1657295316393431,0.15884154640008114,0.1548916048136075
2005-04-08,0.39074245033562216,0.12491145830525546,0.16806160988402663,0.15974993410549887,0.15653454736959693
2005-04-11,0.39272625035568287,0.12373954144492802,0.1683946279009544,0.1590374530941154,0.15610212720431924
2005-04-12,0.39356209211125703,0.12526703955336893,0.16658023897454893,0.1596350463878941,0.15495558297293097
2005-04-13,0.3903506174605411,0.12345071401857609,0.1696243142087149,0.15893911577998596,0.15763523853218198
2005-04-14,0.3875352300892012,0.12506156219221576,0.16990508080316358,0.15940290445630367,0.15809522245911578
2005-04-15,0.38868730887453673,0.1254333497394522,0.1687060789808159,0.15987678319115495,0.15729647921404025
2005-04-18,0.388276447396257,0.12530076055960798,0.16852774841168686,0.1597077856191099,0.15818725801333822
2005-04-19,0.38743643797986993,0.12502968097325565,0.16816315020714045,0.1593622687980665,0.16000846204166744
2005-04-20,0.38727154319508195,0.12497646774828462,0.16809157917317355,0.15929444346095106,0.16036596642250886
2005-04-21,0.38644571918124665,0.12470996593568215,0.16773313800948914,0.16187929758121086,0.15923187929237118
2005-04-22,0.38679366921803476,0.12482225295318904,0.16788416245779883,0.16040480080459404,0.16009511456638328
2005-04-25,0.38541893709741715,0.1247863424272017,0.16783586330891978,0.161743378062633,0.1602154791038284
2005-04-26,0.3809894999500351,0.1258696246377913,0.16929286254044681,0.16151601296677284,0.1623319999049539
2005-04-27,0.3816209630987831,0.12607824463785935,0.16957345348600925,0.16178371433422414,0.16094362444312413
2005-04-28,0.3819123545763188,0.12617451326443538,0.1697029334253734,0.1619072463204606,0.16030295241341186
2005-04-29,0.3821572157475857,0.1258625360853042,0.1692833285377415,0.16150691692999097,0.16119000269937755
2005-05-02,0.38515579561011404,0.12572718805516037,0.16910128735403096,0.1607626285200689,0.1592531004606258
2005-05-03,0.38493680318425194,0.12590164906050896,0.1693359349354641,0.1608158131396086,0.15900979968016637
2005-05-04,0.38790186917298014,0.12625943175621762,0.16652837378365726,0.16244228769639246,0.15686803759075246
2005-05-05,0.386514376611225,0.1259078124476384,0.16683007057680918,0.16357601435027808,0.15717172601404938
2005-05-06,0.3858129180900071,0.12745922688060188,0.16693279807199451,0.1640992357453687,0.1556958212120277
2005-05-09,0.3879902044459148,0.12846745197522758,0.16579554390146017,0.1631116790829427,0.15463512059445475
2005-05-10,0.3855886900299694,0.12696550873806825,0.16841659892406627,0.1619494613698071,0.15707974093808888
2005-05-11,0.38685722447423204,0.12870828404704332,0.16760651761266926,0.1619027810859174,0.154925192780138
2005-05-12,0.38423367216221144,0.12915931096074254,0.16979460180755254,0.16131829942325185,0.15549411564624155
2005-05-13,0.3811466581456188,0.1335132863725026,0.1697056983628421,0.15992558554412425,0.15570877157491234
2005-05-16,0.3845921177495564,0.1347461552166642,0.16813506832254396,0.15848019978966435,0.1540464589215711
2005-05-17,0.38659594044151785,0.1361318451885117,0.1673312225953318,0.15717957686397557,0.15276141491066314
2005-05-18,0.38781790761927715,0.13901528086867945,0.16521807922174508,0.15767836084267986,0.1502703714476185
2005-05-19,0.3877856248079537,0.1410345247874906,0.16547109624051104,0.1568006959301895,0.14890805823385508
2005-05-20,0.3864530331187656,0.14280010794900044,0.16550129112789716,0.15636237213436374,0.148883195669973
2005-05-23,0.3867919761731194,0.14380740283546314,0.1656521296008287,0.15583689708991572,0.14791159430067297
2005-05-24,0.3863215718071334,0.14503538485020553,0.1657633656969881,0.15516261993100633,0.14771705771466667
2005-05-25,0.38579881067605665,0.14360671107130335,0.167114579031799,0.15491520654364513,0.14856469267719594
2005-05-26,0.3857188310032564,0.14620929126370666,0.1667106739556099,0.15466642360380092,0.14669478017362608
2005-05-27,0.38552402382174444,0.14611522707764604,0.16663214662703071,0.15535441966063537,0.1463741828129434
2005-05-31,0.38382837551766213,0.14519689615072942,0.1681728666715643,0.15524220037949518,0.14755966128054898
2005-06-01,0.385200887576986,0.14781687883204325,0.1666037593749494,0.1548720824500444,0.1455063917659769
2005-06-02,0.38412366600376036,0.1495507298708159,0.16608406612219653,0.15510109727789984,0.14514044072532736
2005-06-03,0.38343962671557125,0.14425634112830002,0.16894863532530008,0.15619071016334138,0.14716468666748728
2005-06-06,0.3830382077840459,0.1439475840434284,0.1680416563206941,0.15722862971543727,0.14774392213639434
2005-06-07,0.3844014277595006,0.14052922373189766,0.16997292507998302,0.15709308624932675,0.14800333717929195
2005-06-08,0.3841500463215316,0.14007699305407845,0.17024709126445245,0.15709585042106267,0.14843001893887484
2005-06-09,0.38520875893182105,0.1422026804725077,0.16878212523998626,0.15673413557212446,0.14707229978356057
2005-06-10,0.3850009488153741,0.1376445979294786,0.1705652400064068,0.15785879218270862,0.14893042106603183
2005-06-13,0.3843600646998872,0.1389658301173052,0.17055340409162612,0.15753134670588592,0.1485893543852956
2005-06-14,0.3862055086225402,0.13761450397167516,0.17010110483709237,0.15814475531127475,0.1479341272574175
2005-06-15,0.38634466716886584,0.1384044299493882,0.1687119449295737,0.15870004335267418,0.1478389145994981
2005-06-16,0.38518608901577567,0.13910674609874257,0.16837878014916083,0.15850956199315744,0.14881882274316352
2005-06-17,0.38614608516268045,0.13825697032720113,0.16801041350246357,0.15926236486854461,0.1483241661391102
2005-06-20,0.3865645465733239,0.13836166381162962,0.16801435265781473,0.15824132280531056,0.14881811415192123
2005-06-21,0.38604410282621743,0.1384992987043052,0.16775996794473252,0.1579338903833647,0.14976274014138014
2005-06-22,0.3855396902156384,0.13766488630271098,0.16841412589088467,0.15916680720348517,0.14921449038728082
2005-06-23,0.38226383204907827,0.13536832272438273,0.17158938354345638,0.15849550097336448,0.1522829607097181
2005-06-24,0.37836491093813196,0.13672206737239578,0.1720428943463448,0.15950180227231173,0.15336832507081577
2005-06-27,0.37854695213428424,0.13678784791378681,0.17063958074274885,0.16056703988773505,0.15345857932144505
2005-06-28,0.37777474142170137,0.13683105082271882,0.17170611787435536,0.16180770798942273,0.15188038189180178
2005-06-29,0.3770123505286955,0.13698358673649155,0.17231630543397572,0.16102672222995065,0.15266103507088663
2005-06-30,0.3723864649345046,0.13806410046421608,0.17459271161908677,0.16178017302837105,0.15317654995382152
2005-07-01,0.4,0.15,0.16,0.14,0.15
2005-07-04,0.40005071975089307,0.15005938807673405,0.15979224658131008,0.1400382575143288,0.15005938807673405
2005-07-05,0.40419421826732077,0.14902207623539598,0.1580895297974953,0.13967209946439202,0.14902207623539598
2005-07-06,0.39960297431583897,0.14986963116784344,0.16088971807388908,0.13976804527458508,0.14986963116784344
2005-07-07,0.40266453655014456,0.14742400984327195,0.15900864908984746,0.14058172617427592,0.15032107834246014
2005-07-08,0.40303396393783986,0.1526538364461867,0.1582979793336595,0.1389503211891308,0.14706389909318318
2005-07-11,0.40301989573614966,0.15498555828745347,0.15737214562631255,0.1393416783031856,0.14528072204689868
2005-07-12,0.40271434638727416,0.15651483194436833,0.1559399366717066,0.14027754314212654,0.1445533418545244
2005-07-13,0.40286850425069176,0.15688722311703843,0.1558404921224292,0.14001080106346792,0.1443929794463727
2005-07-14,0.40213616669600133,0.16050851558886928,0.15409079870699421,0.1398473020614268,0.1434172169467084
2005-07-15,0.4027490284694409,0.16169721937228024,0.15321485736696663,0.13899543021485142,0.14334346457646088
2005-07-18,0.40147979027149655,0.16057013335931722,0.15372327212768633,0.1396969507919407,0.14452985344955926
2005-07-19,0.4017004011528799,0.16467979781189668,0.15138100650100167,0.13951091636939955,0.1427278781648221
2005-07-20,0.4022623812921519,0.16710860781624895,0.15058120780721168,0.1384282466614837,0.1416195564229038
2005-07-21,0.3985113552757865,0.1674714279033902,0.1518649955440071,0.14050728453887473,0.1416449367379414
2005-07-22,0.4011351755692574,0.16639013309620956,0.15182652049144088,0.139608864028985,0.14103930681410717
2005-07-25,0.40058460716280864,0.16514167506733465,0.1528568937088954,0.1392784433803254,0.1421383806806359
2005-07-26,0.4008074414368906,0.16629866138258284,0.1523236614054519,0.1396887974203828,0.1408814383546918
2005-07-27,0.4003102697437808,0.1685824794466337,0.1520066292471217,0.139020511077492,0.14008011048497185
2005-07-28,0.40085158918328867,0.16899230386322844,0.15100285828485285,0.1394034905621886,0.1397497581064414
2005-07-29,0.39854399716138567,0.16634079186692097,0.15306034375524177,0.1406913923698329,0.1413634748466186
2005-08-01,0.3969489371248436,0.1668718101985648,0.1524372574914302,0.14217114416023108,0.14157085102493028
2005-08-02,0.39707976696184183,0.1697468946940541,0.15074739221022135,0.14273678920444277,0.13968915692943995
2005-08-03,0.3967322831587523,0.16937724929678283,0.1511810220186285,0.1420665749347014,0.1406428705911349
2005-08-04,0.3956831676594027,0.1655979151146099,0.15326597876620746,0.1425689992713384,0.14288393918844153
2005-08-05,0.39404920071173405,0.16521274284785406,0.1549233216743614,0.14155451716757952,0.144260217598471
2005-08-08,0.3941648839328436,0.16250924287331808,0.15569587121300024,0.14335773538905244,0.14427226659178563
2005-08-09,0.39465935283817066,0.16390549543954386,0.15441186095065898,0.14450312959672232,0.14252016117490418
2005-08-10,0.3944124764757397,0.15951901612784664,0.15555375320626763,0.14651568144993718,0.14399907274020884
2005-08-11,0.3975055502075779,0.158097253912225,0.1538289459514328,0.14481538670633579,0.14575286322242856
2005-08-12,0.39612914369770835,0.1567760201253966,0.15539334221904116,0.14453467243306883,0.14716682152478497
2005-08-15,0.3964805269092268,0.15864271694861393,0.15469698017205272,0.14487303822907327,0.14530673774103325
2005-08-16,0.39409627954723625,0.1560796457702868,0.15668788156195218,0.14437336517552615,0.1487628279449986
2005-08-17,0.3952705612412005,0.15654471352235758,0.15626571042895643,0.14487643919273369,0.14704257561475179
2005-08-18,0.3965789431706225,0.157062890928932,0.15521513466652243,0.14390243360221852,0.14724059763170452
2005-08-19,0.3971565043465194,0.15729163082936504,0.15477856403519225,0.14411200715673264,0.14666129363219074
2005-08-22,0.3927180478825691,0.15823066307782357,0.15622375214130707,0.14497235695027674,0.14785517994802352
2005-08-23,0.38772278078045763,0.15940613463290448,0.15768403029996347,0.14604933456354927,0.1491377197231252
2005-08-24,0.3879867536372544,0.15951466292898572,0.15771055111056367,0.14614876916473624,0.14863926315846
2005-08-25,0.38801946041864627,0.159528109808706,0.1571824424707213,0.1461610893169037,0.1491088979850227
2005-08-26,0.38802461094316176,0.15953022736600478,0.15760088373098455,0.14616302944195034,0.1486812485178986
2005-08-29,0.38809396675604085,0.15955874191968442,0.15760725734996703,0.1461891547325477,0.14855087924175991
2005-08-30,0.3885054270963134,0.15972790737925727,0.15820122953986324,0.14634414564841586,0.14722129033615014
2005-08-31,0.38752749013661814,0.1593597267961477,0.15848109050080397,0.1476400200541305,0.14699167251229966
2005-09-01,0.3868470541559376,0.1573839403338516,0.15890615346885864,0.14913376974464795,0.1477290822967042
2005-09-02,0.3854176414606348,0.1564603193198772,0.15914841821111667,0.1508011378186933,0.148172483189678
2005-09-05,0.3854323543916869,0.1564415950242636,0.15909382405056227,0.1508306982188388,0.14820152831464847
2005-09-06,0.38776004028394834,0.1605581489276631,0.15628522972041864,0.14988194625885384,0.1455146348091161
2005-09-07,0.38800647914816483,0.16064253774074638,0.15675589508365273,0.14946649006671933,0.14512859796071675
2005-09-08,0.38652391963671856,0.16056744652652732,0.1565018198411822,0.14981681370461647,0.14659000029095542
2005-09-09,0.38758555454430255,0.1614793306813981,0.15537382437316646,0.1500721567853689,0.14548913361576396
2005-09-12,0.3863439096435038,0.16248988812043894,0.15612457375266242,0.14961818181466008,0.14542344666873477
2005-09-13,0.3848766559839074,0.16285285358276647,0.15657883247796017,0.14965862389176438,0.1460330340636015
2005-09-14,0.3848542317143926,0.15846235924867075,0.1582285048934145,0.15012291353624027,0.14833199060728186
2005-09-15,0.3842343564325627,0.15771327656245748,0.157922060180068,0.15063744658968906,0.1494928602352228
2005-09-16,0.3852129603387463,0.15870967607691838,0.1564589334881177,0.1508680745482207,0.14875035554799682
2005-09-19,0.38341052811394566,0.15570734599861188,0.15807550165013948,0.15165606240011262,0.1511505618371903
2005-09-20,0.38040823311730537,0.15460029128991315,0.15936212884047002,0.15330672727960148,0.15232261947271003
2005-09-21,0.3764693817249575,0.15143829782032475,0.15927178685036222,0.15625775101340827,0.15656278259094733
2005-09-22,0.37805014148649807,0.15207417308447962,0.15968480147979722,0.15533007399569676,0.15486080995352833
2005-09-23,0.37799150236414497,0.1520505849540608,0.16025571306855904,0.1551533969484886,0.1545488026647466
2005-09-26,0.3769186032024641,0.151619001322921,0.16034570727496775,0.15606194523126893,0.15505474296837823
2005-09-27,0.3777648949182089,0.15195943000879344,0.16060465324683337,0.15535681743714125,0.15431420438902296
2005-09-28,0.37177463132126704,0.15233817457334808,0.16187472887547788,0.1574950248452074,0.15651744038469956
2005-09-29,0.3740275466620293,0.15194955081993147,0.159831508806392,0.15845283646029962,0.1557385572513476
2005-09-30,0.3735786662562282,0.1548172385312207,0.15989490041324053,0.15773714526898314,0.15397204953032745
2005-10-03,0.37217405292480116,0.15588108732112996,0.1602064656522453,0.15871462316889562,0.15302377093292796
2005-10-04,0.3690348458017412,0.15468553891485168,0.16231032216255437,0.15906131080546534,0.15490798231538747
2005-10-05,0.3720768856332133,0.15128182826065203,0.16201180095801399,0.15876876518381433,0.1558607199643064
2005-10-06,0.3710248266396058,0.1508540741750411,0.16155370754009485,0.15831984155064824,0.15824755009461008
2005-10-07,0.3708466161048482,0.15078161599084738,0.16147611011117466,0.15824379741128158,0.15865186038184823
2005-10-10,0.3708424444289511,0.1507799198393771,0.16147429365669658,0.15824201731728352,0.15866132475769176
2005-10-11,0.3708259169837762,0.1507731999859837,0.16146709718397437,0.1582349648983793,0.15869882094788643
2005-10-12,0.3715060885089868,0.1510497492580235,0.16176326127804916,0.15852520059250766,0.15715570036243287
2005-10-13,0.3713028576931949,0.15096711813913635,0.16167476937826183,0.15843848005996053,0.1576167747294464
2005-10-14,0.37158545357628636,0.1510820181060619,0.16179781886005123,0.1585590664256739,0.15697564303192663
2005-10-17,0.3710216240083684,0.15085277202506206,0.16155231303246856,0.15831847495727322,0.15825481597682778
2005-10-18,0.37135367805156727,0.15098778106398952,0.161696897863269,0.1584601655928612,0.157501477428313
2005-10-19,0.37243414205303116,0.15435296932456813,0.16072191521588938,0.15750469944727946,0.1549862739592318
2005-10-20,0.3692916269406413,0.15191242895256557,0.1626181428795533,0.15936296978861922,0.15681483143862052
2005-10-21,0.3682061901556646,0.15417419778638697,0.16214016910135434,0.15889456374593494,0.1565848792106592
2005-10-24,0.3689478251692364,0.15995743678745022,0.16045116409771226,0.15723936803036462,0.1534042059152365
2005-10-25,0.3680992818157039,0.15885983725864616,0.16089680883851454,0.15767609217508402,0.1544679799120513
2005-10-26,0.367388813817599,0.15667307343106088,0.16203638526897066,0.158792857383706,0.15510887009866337
2005-10-27,0.36413579984031075,0.15370127538225858,0.16387923209000818,0.16059881542175575,0.15768487726566674
2005-10-28,0.3671462434671842,0.1524125840896987,0.16325687967920632,0.15998892081415372,0.15719537194975702
2005-10-31,0.36712993402685257,0.1566126352632606,0.16382575772930946,0.15896741173354964,0.15346426124702778
2005-11-01,0.3642144323619873,0.15565246809089164,0.16510778241905316,0.16164917264946718,0.1533761444786007
2005-11-02,0.3648993404519045,0.15891085993859477,0.16421654815390432,0.16126597824696456,0.15070727320863192
2005-11-03,0.36365349424187826,0.16360282898229997,0.16421335534019793,0.15955885535766404,0.14897146607795972
2005-11-04,0.3630396568269437,0.16577284173704473,0.16353078777662547,0.15893632819803802,0.14872038546134797
2005-11-07,0.363370443788255,0.16554925491638287,0.1642932548024789,0.15853136093937928,0.14825568555350394
2005-11-08,0.3623943101924719,0.1659564436813556,0.16497483122157577,0.1577399745322989,0.14893444037229778
2005-11-09,0.3620284836884762,0.16575185320381788,0.16388203137273816,0.15943293251943233,0.14890469921553542
2005-11-10,0.3634882909929744,0.16986744221188443,0.16215778084013416,0.15769192789258454,0.1467945580624225
2005-11-11,0.36382970690638955,0.16971075661098467,0.16213709583774685,0.15725079133790007,0.1470716493069788
2005-11-14,0.363639362220361,0.1694058367931635,0.16324776565869856,0.15702352114067844,0.14668351418709857
2005-11-15,0.3629045770683953,0.16799624129488572,0.16437009547071457,0.15705279189954233,0.1476762942664621
2005-11-16,0.36142170658734385,0.1688550701235764,0.16242229254625964,0.1572082728354168,0.15009265790740328
2005-11-17,0.3610558707874756,0.17303925712667054,0.16010947602629477,0.1564430947068898,0.1493523013526693
2005-11-18,0.36196450750208564,0.17299489070630672,0.16073286415068222,0.15592097463839014,0.1483867630025353
2005-11-21,0.36271778942996535,0.17347037859274708,0.16029757182296828,0.154734396976516,0.1487798631778032
2005-11-22,0.36370294151798216,0.17458364455958242,0.1594636988128602,0.1535467950630649,0.1487029200465103
2005-11-23,0.3641639422289614,0.17437692940575858,0.15975977315217613,0.15431876681024398,0.14738058840285984
2005-11-24,0.3642631830582472,0.17439362963519872,0.15950828975467937,0.15438809651283789,0.14744680103903682
2005-11-25,0.36426994098280274,0.17495597632416585,0.15943613365103274,0.1536684030750647,0.14766954596693402
2005-11-28,0.3621836756135854,0.1717340532303381,0.1612474371797936,0.1544754246739329,0.15035940930235003
2005-11-29,0.3632231696385748,0.16987449742397517,0.16233868929952927,0.1535687264629206,0.15099491717500013
2005-11-30,0.36149591084079385,0.1699042062134384,0.1632939678151341,0.1552049505228984,0.15010096460773528
2005-12-01,0.3604570448630879,0.17477612537432505,0.1603751831987103,0.15506464334967704,0.14932700321419967
